step,lr,loss
3971,0.001,3.055643081665039
4005,0.001,2.9761126041412354
4039,0.001,3.086365222930908
4073,0.001,3.051274299621582
4107,0.001,3.092528820037842
4141,0.001,3.0563721656799316
4175,0.001,3.0166022777557373
4209,0.001,3.052684783935547
4243,0.001,2.9955856800079346
4277,0.001,3.0238797664642334
4311,0.001,2.9964897632598877
4345,0.001,3.05861759185791
4379,0.001,2.990328073501587
4413,0.001,3.027697801589966
4447,0.001,2.983128070831299
4481,0.001,3.031294345855713
4515,0.001,3.0036375522613525
4548,0.001,3.0186867713928223
4582,0.001,2.976951837539673
4616,0.001,3.0292420387268066
4650,0.001,2.9593918323516846
4684,0.001,3.0920982360839844
4718,0.001,2.9858810901641846
4752,0.001,3.0829451084136963
4786,0.001,3.052757501602173
4820,0.001,2.9824328422546387
4854,0.001,2.9699833393096924
4888,0.001,3.040762424468994
4922,0.001,2.983617067337036
4956,0.001,2.96789813041687
4990,0.001,2.9748997688293457
5024,0.001,3.00286602973938
5058,0.001,3.0054707527160645
5091,0.001,3.024380922317505
5125,0.001,3.02280330657959
5159,0.001,2.8838133811950684
5193,0.001,2.9213733673095703
5227,0.001,3.049248695373535
5261,0.001,3.0191681385040283
5295,0.001,2.9363837242126465
5329,0.001,3.021951913833618
5363,0.001,3.042752981185913
5397,0.001,2.9386353492736816
5431,0.001,2.993903160095215
5465,0.001,2.935105323791504
5499,0.001,2.9676499366760254
5533,0.001,2.9344818592071533
5567,0.001,3.0055947303771973
5601,0.001,3.045006275177002
5635,0.001,2.9764513969421387
5668,0.001,2.947016716003418
5702,0.001,2.965547800064087
5736,0.001,2.958186626434326
5770,0.001,3.0161616802215576
5804,0.001,2.970775842666626
5838,0.001,2.9588820934295654
5872,0.001,3.011197090148926
5906,0.001,2.9804515838623047
5940,0.001,2.9374446868896484
5974,0.001,2.9529166221618652
6008,0.001,2.9417433738708496
6042,0.001,2.9611809253692627
6076,0.001,2.9585750102996826
6110,0.001,3.006588935852051
6144,0.001,2.93076491355896
6178,0.001,2.9579355716705322
6212,0.001,2.922948122024536
6245,0.001,2.935011863708496
6279,0.001,2.927513599395752
6313,0.001,2.8862287998199463
6347,0.001,2.947343587875366
6381,0.001,2.9453346729278564
6415,0.001,2.9085230827331543
6449,0.001,2.9407577514648438
6483,0.001,2.992915391921997
6517,0.001,2.905993700027466
6551,0.001,2.9852895736694336
6585,0.001,2.860813617706299
6619,0.001,2.974928855895996
6653,0.001,2.9738199710845947
6687,0.001,2.9668915271759033
6721,0.001,2.8918285369873047
6755,0.001,2.9035027027130127
6788,0.001,2.9901351928710938
6822,0.001,2.9724886417388916
6856,0.001,2.9415931701660156
6890,0.001,2.8961400985717773
6924,0.001,2.8498644828796387
6958,0.001,3.008927583694458
6992,0.001,2.974205493927002
7026,0.001,2.897840976715088
7060,0.001,2.839411973953247
7094,0.001,2.863496780395508
7128,0.001,2.9238240718841553
7162,0.001,2.924992084503174
7196,0.001,3.0212032794952393
7230,0.001,2.9316132068634033
7264,0.001,2.8986854553222656
7298,0.001,2.8929808139801025
7332,0.001,2.868112087249756
7365,0.001,2.964186429977417
7399,0.001,2.973203659057617
7433,0.001,2.9263603687286377
7467,0.001,2.9567975997924805
7501,0.001,2.840404510498047
7535,0.001,2.8429510593414307
7569,0.001,2.95536208152771
7603,0.001,2.9290120601654053
7637,0.001,2.950401782989502
7671,0.001,2.9695894718170166
7705,0.001,2.9222092628479004
7739,0.001,2.8782122135162354
7773,0.001,2.9568488597869873
7807,0.001,2.9268367290496826
7841,0.001,2.923351764678955
7875,0.001,2.9099836349487305
7909,0.001,2.846850633621216
7942,0.001,2.9698708057403564
7976,0.001,2.8993430137634277
8010,0.001,2.887704610824585
8044,0.001,2.9320151805877686
8078,0.001,2.9902117252349854
8112,0.001,2.857907295227051
8146,0.001,2.962620496749878
8180,0.001,2.907301902770996
8214,0.001,2.847978353500366
8248,0.001,2.9322519302368164
8282,0.001,2.9104526042938232
8316,0.001,2.9008138179779053
8350,0.001,2.892334461212158
8384,0.001,2.9166839122772217
8418,0.001,2.9805805683135986
8452,0.001,2.884274482727051
8485,0.001,2.936824083328247
8519,0.001,2.961733341217041
8553,0.001,2.8890902996063232
8587,0.001,2.845151424407959
8621,0.001,2.8231136798858643
8655,0.001,2.91806697845459
8689,0.001,2.8913872241973877
8723,0.001,2.8927414417266846
8757,0.001,2.897696018218994
8791,0.001,2.874912738800049
8825,0.001,2.8571205139160156
8859,0.001,2.8672778606414795
8893,0.001,2.967749834060669
8927,0.001,2.929616689682007
8961,0.001,2.842674970626831
8995,0.001,2.855396270751953
9029,0.001,2.8254668712615967
9062,0.001,2.8878605365753174
9096,0.001,2.9656686782836914
9130,0.001,2.8695552349090576
9164,0.001,2.8297884464263916
9198,0.001,2.9214746952056885
9232,0.001,2.9302546977996826
9266,0.001,2.955258846282959
9300,0.001,2.8797638416290283
9334,0.001,2.939624309539795
9368,0.001,2.85502552986145
9402,0.001,2.908968687057495
9436,0.001,2.8672056198120117
9470,0.001,2.8333773612976074
9504,0.001,2.887333631515503
9538,0.001,2.991257905960083
9572,0.001,2.8576300144195557
9606,0.001,2.854893684387207
9639,0.001,2.9085195064544678
9673,0.001,2.8468432426452637
9707,0.001,2.8716166019439697
9741,0.001,2.9273576736450195
9775,0.001,2.901394844055176
9809,0.001,2.8768324851989746
9843,0.001,2.8702547550201416
9877,0.001,2.8251125812530518
9911,0.001,2.8222687244415283
9945,0.001,2.916980028152466
9979,0.001,2.8118293285369873
10013,0.001,2.878368377685547
10047,0.001,2.9056777954101562
10081,0.001,2.7924797534942627
10115,0.001,2.8999247550964355
10149,0.001,2.793778896331787
10182,0.001,2.89241886138916
10216,0.001,2.9110493659973145
10250,0.001,2.8393073081970215
10284,0.001,2.9763736724853516
10318,0.001,2.9169552326202393
10352,0.001,2.7797956466674805
10386,0.001,2.830073118209839
10420,0.001,2.9509265422821045
10454,0.001,2.8310506343841553
10488,0.001,2.7897770404815674
10522,0.001,2.9141600131988525
10556,0.001,2.9025862216949463
10590,0.001,2.9079651832580566
10624,0.001,2.8225224018096924
10658,0.001,2.889285087585449
10692,0.001,2.8551337718963623
10726,0.001,2.8576159477233887
10759,0.001,2.8659684658050537
10793,0.001,2.8726017475128174
10827,0.001,2.8373661041259766
10861,0.001,2.8933637142181396
10895,0.001,2.8867199420928955
10929,0.001,2.8194127082824707
10963,0.001,2.893749713897705
10997,0.001,2.871201276779175
11031,0.001,2.891723394393921
11065,0.001,2.8615527153015137
11099,0.001,2.8062169551849365
11133,0.001,2.8685553073883057
11167,0.001,2.782381296157837
11201,0.001,2.8849267959594727
11235,0.001,2.825836658477783
11269,0.001,2.9069771766662598
11303,0.001,2.7964351177215576
11336,0.001,2.855191230773926
11370,0.001,2.8762576580047607
11404,0.001,2.853632688522339
11438,0.001,2.8535759449005127
11472,0.001,2.8297982215881348
11506,0.001,2.825486898422241
11540,0.001,2.8853981494903564
11574,0.001,2.9037837982177734
11608,0.001,2.8814504146575928
11642,0.001,2.8349757194519043
11676,0.001,2.8680124282836914
11710,0.001,2.845327377319336
11744,0.001,2.770350694656372
11778,0.001,2.8502554893493652
11812,0.001,2.880747079849243
11846,0.001,2.8338682651519775
11879,0.001,2.86249041557312
11913,0.001,2.8340699672698975
11947,0.001,2.8498270511627197
11981,0.001,2.7934682369232178
12015,0.001,2.845747470855713
12049,0.001,2.90820574760437
12083,0.001,2.8108294010162354
12117,0.001,2.8858773708343506
12151,0.001,2.8364031314849854
12185,0.001,2.905623197555542
12219,0.001,2.8479983806610107
12253,0.001,2.881075620651245
12287,0.001,2.82833194732666
12321,0.001,2.800973892211914
12355,0.001,2.8418147563934326
12389,0.001,2.8063557147979736
12423,0.001,2.9069790840148926
12456,0.001,2.8762474060058594
12490,0.001,2.8916046619415283
12524,0.001,2.7948362827301025
12558,0.001,2.8665080070495605
12592,0.001,2.823899745941162
12626,0.001,2.8537230491638184
12660,0.001,2.8396828174591064
12694,0.001,2.8535544872283936
12728,0.001,2.800119638442993
12762,0.001,2.774153470993042
12796,0.001,2.8977272510528564
12830,0.001,2.8243911266326904
12864,0.001,2.901233434677124
12898,0.001,2.7902824878692627
12932,0.001,2.834104537963867
12966,0.001,2.8468017578125
12999,0.001,2.9075264930725098
13033,0.001,2.8555095195770264
13067,0.001,2.7812747955322266
13101,0.001,2.875636339187622
13135,0.001,2.8425207138061523
13169,0.001,2.825989246368408
13203,0.001,2.9095380306243896
13237,0.001,2.8544092178344727
13271,0.001,2.8469231128692627
13305,0.001,2.872830390930176
13339,0.001,2.9010400772094727
13373,0.001,2.832899570465088
13407,0.001,2.8278331756591797
13441,0.001,2.80175518989563
13475,0.001,2.8713667392730713
13509,0.001,2.8196911811828613
13543,0.001,2.817486524581909
13576,0.001,2.899104595184326
13610,0.001,2.8658947944641113
13644,0.001,2.8227345943450928
13678,0.001,2.8489181995391846
13712,0.001,2.7849464416503906
13746,0.001,2.851123094558716
13780,0.001,2.771627426147461
13814,0.001,2.8610949516296387
13848,0.001,2.8894665241241455
13882,0.001,2.8116419315338135
13916,0.001,2.8930914402008057
13950,0.001,2.8089191913604736
13984,0.001,2.8614909648895264
14018,0.001,2.8047800064086914
14052,0.001,2.7294514179229736
14086,0.001,2.8562748432159424
14120,0.001,2.8204569816589355
14153,0.001,2.818356990814209
14187,0.001,2.903120756149292
14221,0.001,2.812331438064575
14255,0.001,2.819333553314209
14289,0.001,2.891977310180664
14323,0.001,2.885131359100342
14357,0.001,2.870197296142578
14391,0.001,2.837280511856079
14425,0.001,2.7365853786468506
14459,0.001,2.8374669551849365
14493,0.001,2.8648574352264404
14527,0.001,2.7614259719848633
14561,0.001,2.868563175201416
14595,0.001,2.8804028034210205
14629,0.001,2.814291000366211
14663,0.001,2.8063690662384033
14696,0.001,2.827514886856079
14730,0.001,2.747514247894287
14764,0.001,2.874553680419922
14798,0.001,2.8372087478637695
14832,0.001,2.799267053604126
14866,0.001,2.8400871753692627
14900,0.001,2.745272397994995
14934,0.001,2.835523843765259
14968,0.001,2.9272871017456055
15002,0.001,2.876000165939331
15036,0.001,2.8802132606506348
15070,0.001,2.846071481704712
15104,0.001,2.7752270698547363
15138,0.001,2.9305779933929443
15172,0.001,2.804619789123535
15206,0.001,2.8362698554992676
15240,0.001,2.8182873725891113
15273,0.001,2.80709171295166
15307,0.001,2.7808847427368164
15341,0.001,2.8515279293060303
15375,0.001,2.8128490447998047
15409,0.001,2.73831844329834
15443,0.001,2.83040714263916
15477,0.001,2.7920100688934326
15511,0.001,2.8159801959991455
15545,0.001,2.850562810897827
15579,0.001,2.856416940689087
15613,0.001,2.749316692352295
15647,0.001,2.830923318862915
15681,0.001,2.843999147415161
15715,0.001,2.863687038421631
15749,0.001,2.817166566848755
15783,0.001,2.763842821121216
15817,0.001,2.751343250274658
15850,0.001,2.842008352279663
15884,0.001,2.8180363178253174
15918,0.001,2.852843761444092
15952,0.001,2.755908489227295
15986,0.001,2.876108407974243
16020,0.001,2.813920021057129
16054,0.001,2.74843692779541
16088,0.001,2.807136058807373
16122,0.001,2.887253522872925
16156,0.001,2.838670492172241
16190,0.001,2.791558265686035
16224,0.001,2.8721189498901367
16258,0.001,2.7845165729522705
16292,0.001,2.8783888816833496
16326,0.001,2.8308773040771484
16360,0.001,2.854323387145996
16393,0.001,2.776276111602783
16427,0.001,2.8178093433380127
16461,0.001,2.9613540172576904
16495,0.001,2.818425416946411
16529,0.001,2.8714962005615234
16563,0.001,2.816060781478882
16597,0.001,2.8196442127227783
16631,0.001,2.843691825866699
16665,0.001,2.8004395961761475
16699,0.001,2.8312461376190186
16733,0.001,2.8491640090942383
16767,0.001,2.790530204772949
16801,0.001,2.7339956760406494
16835,0.001,2.7927331924438477
16869,0.001,2.830336332321167
16903,0.001,2.743366241455078
16937,0.001,2.830272674560547
16970,0.001,2.816322088241577
17004,0.001,2.805542230606079
17038,0.001,2.7861785888671875
17072,0.001,2.8312230110168457
17106,0.001,2.8071930408477783
17140,0.001,2.8631036281585693
17174,0.001,2.8443644046783447
17208,0.001,2.739417552947998
17242,0.001,2.8796935081481934
17276,0.001,2.8408100605010986
17310,0.001,2.8294663429260254
17344,0.001,2.7699241638183594
17378,0.001,2.75443172454834
17412,0.001,2.84936785697937
17446,0.001,2.8145089149475098
17480,0.001,2.762965679168701
17514,0.001,2.802459716796875
17547,0.001,2.805623769760132
17581,0.001,2.8083674907684326
17615,0.001,2.8110761642456055
17649,0.001,2.84586501121521
17683,0.001,2.7816388607025146
17717,0.001,2.810940980911255
17751,0.001,2.8399600982666016
17785,0.001,2.8096580505371094
17819,0.001,2.775397539138794
17853,0.001,2.8167314529418945
17887,0.001,2.8721165657043457
17921,0.001,2.8098554611206055
17955,0.001,2.7897629737854004
17989,0.001,2.794591188430786
18023,0.001,2.815656900405884
18057,0.001,2.8705339431762695
18090,0.001,2.8504934310913086
18124,0.001,2.8309035301208496
18158,0.001,2.8728439807891846
18192,0.001,2.828296422958374
18226,0.001,2.761147975921631
18260,0.001,2.8121178150177
18294,0.001,2.7740840911865234
18328,0.001,2.815115451812744
18362,0.001,2.795499086380005
18396,0.001,2.829625368118286
18430,0.001,2.8023598194122314
18464,0.001,2.7847940921783447
18498,0.001,2.8506968021392822
18532,0.001,2.8548994064331055
18566,0.001,2.8375611305236816
18600,0.001,2.834821939468384
18634,0.001,2.801623582839966
18667,0.001,2.806847095489502
18701,0.001,2.846775770187378
18735,0.001,2.8480024337768555
18769,0.001,2.7951653003692627
18803,0.001,2.8283379077911377
18837,0.001,2.802834987640381
18871,0.001,2.798039674758911
18905,0.001,2.7661917209625244
18939,0.001,2.8175365924835205
18973,0.001,2.7494914531707764
19007,0.001,2.8174657821655273
19041,0.001,2.8924829959869385
19075,0.001,2.766545534133911
19109,0.001,2.78814435005188
19143,0.001,2.7837250232696533
19177,0.001,2.8088579177856445
19211,0.001,2.835153102874756
19244,0.001,2.7851955890655518
19278,0.001,2.854203462600708
19312,0.001,2.847783088684082
19346,0.001,2.8282408714294434
19380,0.001,2.778947591781616
19414,0.001,2.828914165496826
19448,0.001,2.80094051361084
19482,0.001,2.7896950244903564
19516,0.001,2.7809362411499023
19550,0.001,2.7986042499542236
19584,0.001,2.8227248191833496
19618,0.001,2.8136346340179443
19652,0.001,2.8811371326446533
19686,0.001,2.84877872467041
19720,0.001,2.760631799697876
19754,0.001,2.845123529434204
19787,0.001,2.8118019104003906
19821,0.001,2.7819321155548096
19855,0.001,2.7283830642700195
19889,0.001,2.8093314170837402
19923,0.001,2.754983425140381
19957,0.001,2.7950146198272705
19991,0.001,2.8421406745910645
20025,0.001,2.769427537918091
20059,0.001,2.7703170776367188
20093,0.001,2.8403351306915283
20127,0.001,2.8587779998779297
20161,0.001,2.7817001342773438
20195,0.001,2.9091365337371826
20229,0.001,2.809185743331909
20263,0.001,2.7860405445098877
20297,0.001,2.7757019996643066
20331,0.001,2.776703357696533
20364,0.001,2.8660061359405518
20398,0.001,2.770167112350464
20432,0.001,2.798116683959961
20466,0.001,2.7323315143585205
20500,0.001,2.7715370655059814
20534,0.001,2.8299243450164795
20568,0.001,2.8272151947021484
20602,0.001,2.7423198223114014
20636,0.001,2.8598806858062744
20670,0.001,2.77336049079895
20704,0.001,2.818850517272949
20738,0.001,2.7675833702087402
20772,0.001,2.7847931385040283
20806,0.001,2.7690446376800537
20840,0.001,2.8355255126953125
20874,0.001,2.791771411895752
20908,0.001,2.8111393451690674
20941,0.001,2.8300416469573975
20975,0.001,2.856036424636841
21009,0.001,2.862924098968506
21043,0.001,2.739569902420044
21077,0.001,2.7899765968322754
21111,0.001,2.846839427947998
21145,0.001,2.7539212703704834
21179,0.001,2.8583452701568604
21213,0.001,2.752619981765747
21247,0.001,2.7547123432159424
21281,0.001,2.861116886138916
21315,0.001,2.8126678466796875
21349,0.001,2.7577972412109375
21383,0.001,2.7158045768737793
21417,0.001,2.757465362548828
21451,0.001,2.7236716747283936
21484,0.001,2.8472797870635986
21518,0.001,2.7977819442749023
21552,0.001,2.775491952896118
21586,0.001,2.8286423683166504
21620,0.001,2.798811674118042
21654,0.001,2.7297775745391846
21688,0.001,2.784602403640747
21722,0.001,2.7624475955963135
21756,0.001,2.8335368633270264
21790,0.001,2.7863967418670654
21824,0.001,2.8156886100769043
21858,0.001,2.746954917907715
21892,0.001,2.8224709033966064
21926,0.001,2.74686336517334
21960,0.001,2.8327534198760986
21994,0.001,2.812068223953247
22028,0.001,2.8311636447906494
22061,0.001,2.8176698684692383
22095,0.001,2.8347532749176025
22129,0.001,2.7174220085144043
22163,0.001,2.7701666355133057
22197,0.001,2.821298837661743
22231,0.001,2.734208583831787
22265,0.001,2.7655060291290283
22299,0.001,2.736239194869995
22333,0.001,2.7755653858184814
22367,0.001,2.7982890605926514
22401,0.001,2.7714171409606934
22435,0.001,2.821108102798462
22469,0.001,2.8101463317871094
22503,0.001,2.8053741455078125
22537,0.001,2.823230028152466
22571,0.001,2.79876708984375
22605,0.001,2.7957794666290283
22638,0.001,2.85062575340271
22672,0.001,2.8302366733551025
22706,0.001,2.813586711883545
22740,0.001,2.8014419078826904
22774,0.001,2.7702698707580566
22808,0.001,2.8680660724639893
22842,0.001,2.7978708744049072
22876,0.001,2.8869569301605225
22910,0.001,2.8789010047912598
22944,0.001,2.7594144344329834
22978,0.001,2.8391871452331543
23012,0.001,2.7716362476348877
23046,0.001,2.7759768962860107
23080,0.001,2.8510067462921143
23114,0.001,2.765523910522461
23148,0.001,2.7402572631835938
23181,0.001,2.814629077911377
23215,0.001,2.7924563884735107
23249,0.001,2.754695177078247
23283,0.001,2.7210278511047363
23317,0.001,2.824183940887451
23351,0.001,2.7727129459381104
23385,0.001,2.8043391704559326
23419,0.001,2.8264060020446777
23453,0.001,2.7425882816314697
23487,0.001,2.8802568912506104
23521,0.001,2.8142170906066895
23555,0.001,2.780244827270508
23589,0.001,2.7594642639160156
23623,0.001,2.7911107540130615
23657,0.001,2.827211618423462
23691,0.001,2.7461934089660645
23725,0.001,2.737549066543579
23758,0.001,2.7280097007751465
23792,0.001,2.871880054473877
23826,0.001,2.755204200744629
23860,0.001,2.827526569366455
23894,0.001,2.743915557861328
23928,0.001,2.751894474029541
23962,0.001,2.729034662246704
23996,0.001,2.783484935760498
24030,0.001,2.866791248321533
24064,0.001,2.853095769882202
24098,0.001,2.7648918628692627
24132,0.001,2.8263180255889893
24166,0.001,2.7103540897369385
24200,0.001,2.778660297393799
24234,0.001,2.767831563949585
24268,0.001,2.80932879447937
24301,0.001,2.781083106994629
24335,0.001,2.7276086807250977
24369,0.001,2.7965075969696045
24403,0.001,2.89221453666687
24437,0.001,2.677863121032715
24471,0.001,2.7280490398406982
24505,0.001,2.7248854637145996
24539,0.001,2.7714691162109375
24573,0.001,2.758021354675293
24607,0.001,2.72275710105896
24641,0.001,2.799915313720703
24675,0.001,2.8044614791870117
24709,0.001,2.8066515922546387
24743,0.001,2.8224518299102783
24777,0.001,2.7817800045013428
24811,0.001,2.7805278301239014
24845,0.001,2.7876405715942383
24878,0.001,2.6960504055023193
24912,0.001,2.840456485748291
24946,0.001,2.7199952602386475
24980,0.001,2.7238609790802
25014,0.001,2.7658684253692627
25048,0.001,2.8443775177001953
25082,0.001,2.7954559326171875
25116,0.001,2.82395076751709
25150,0.001,2.73140025138855
25184,0.001,2.7989351749420166
25218,0.001,2.8115251064300537
25252,0.001,2.770747184753418
25286,0.001,2.7936770915985107
25320,0.001,2.789313316345215
25354,0.001,2.7560782432556152
25388,0.001,2.6686036586761475
25422,0.001,2.8055500984191895
25455,0.001,2.7423219680786133
25489,0.001,2.821152925491333
25523,0.001,2.7938904762268066
25557,0.001,2.743330717086792
25591,0.001,2.790134906768799
25625,0.001,2.6814491748809814
25659,0.001,2.8009092807769775
25693,0.001,2.665850877761841
25727,0.001,2.7732958793640137
25761,0.001,2.7098917961120605
25795,0.001,2.790670871734619
25829,0.001,2.7082362174987793
25863,0.001,2.752763509750366
25897,0.001,2.8047780990600586
25931,0.001,2.7797772884368896
25965,0.001,2.767636299133301
25998,0.001,2.7725510597229004
26032,0.001,2.877467632293701
26066,0.001,2.782783031463623
26100,0.001,2.8822507858276367
26134,0.001,2.7427351474761963
26168,0.001,2.8046810626983643
26202,0.001,2.745222568511963
26236,0.001,2.7403485774993896
26270,0.001,2.7483506202697754
26304,0.001,2.7615418434143066
26338,0.001,2.737736940383911
26372,0.001,2.7939231395721436
26406,0.001,2.730886697769165
26440,0.001,2.7739763259887695
26474,0.001,2.8550877571105957
26508,0.001,2.7630012035369873
26542,0.001,2.742671251296997
26575,0.001,2.8032946586608887
26609,0.001,2.7435481548309326
26643,0.001,2.780264377593994
26677,0.001,2.69853138923645
26711,0.001,2.7572338581085205
26745,0.001,2.7366409301757812
26779,0.001,2.719679594039917
26813,0.001,2.7953193187713623
26847,0.001,2.8092918395996094
26881,0.001,2.843559741973877
26915,0.001,2.7722673416137695
26949,0.001,2.7775070667266846
26983,0.001,2.713726282119751
27017,0.001,2.80759334564209
27051,0.001,2.797900676727295
27085,0.001,2.7557806968688965
27119,0.001,2.76631236076355
27152,0.00031622776601683794,2.687770128250122
27186,0.00031622776601683794,2.762840509414673
27220,0.00031622776601683794,2.767652750015259
27254,0.00031622776601683794,2.7578861713409424
27288,0.00031622776601683794,2.7105398178100586
27322,0.00031622776601683794,2.757540225982666
27356,0.00031622776601683794,2.798893451690674
27390,0.00031622776601683794,2.7313132286071777
27424,0.00031622776601683794,2.7010767459869385
27458,0.00031622776601683794,2.7463176250457764
27492,0.00031622776601683794,2.7156381607055664
27526,0.00031622776601683794,2.7262871265411377
27560,0.00031622776601683794,2.7721736431121826
27594,0.00031622776601683794,2.6799614429473877
27628,0.00031622776601683794,2.7891550064086914
27662,0.00031622776601683794,2.8275864124298096
27695,0.00031622776601683794,2.798910140991211
27729,0.00031622776601683794,2.7312703132629395
27763,0.00031622776601683794,2.712477922439575
27797,0.00031622776601683794,2.792335271835327
27831,0.00031622776601683794,2.7243127822875977
27865,0.00031622776601683794,2.7161567211151123
27899,0.00031622776601683794,2.7303853034973145
27933,0.00031622776601683794,2.6997339725494385
27967,0.00031622776601683794,2.6949198246002197
28001,0.00031622776601683794,2.789313554763794
28035,0.00031622776601683794,2.6617953777313232
28069,0.00031622776601683794,2.6820173263549805
28103,0.00031622776601683794,2.7096974849700928
28137,0.00031622776601683794,2.7507858276367188
28171,0.00031622776601683794,2.735450267791748
28205,0.00031622776601683794,2.6733877658843994
28239,0.00031622776601683794,2.720153331756592
28272,0.00031622776601683794,2.748404026031494
28306,0.00031622776601683794,2.7631077766418457
28340,0.00031622776601683794,2.629831075668335
28374,0.00031622776601683794,2.7141120433807373
28408,0.00031622776601683794,2.6706857681274414
28442,0.00031622776601683794,2.7362658977508545
28476,0.00031622776601683794,2.7030906677246094
28510,0.00031622776601683794,2.7341761589050293
28544,0.00031622776601683794,2.6828224658966064
28578,0.00031622776601683794,2.733327865600586
28612,0.00031622776601683794,2.6817092895507812
28646,0.00031622776601683794,2.69781231880188
28680,0.00031622776601683794,2.7233426570892334
28714,0.00031622776601683794,2.692854166030884
28748,0.00031622776601683794,2.707886219024658
28782,0.00031622776601683794,2.767191171646118
28816,0.00031622776601683794,2.744732141494751
28849,0.00031622776601683794,2.7045397758483887
28883,0.00031622776601683794,2.703692674636841
28917,0.00031622776601683794,2.725123643875122
28951,0.00031622776601683794,2.687080144882202
28985,0.00031622776601683794,2.7655742168426514
29019,0.00031622776601683794,2.6752896308898926
29053,0.00031622776601683794,2.7107419967651367
29087,0.00031622776601683794,2.7788915634155273
29121,0.00031622776601683794,2.7242069244384766
29155,0.00031622776601683794,2.6820759773254395
29189,0.00031622776601683794,2.7279512882232666
29223,0.00031622776601683794,2.7591392993927
29257,0.00031622776601683794,2.682516098022461
29291,0.00031622776601683794,2.663303852081299
29325,0.00031622776601683794,2.7094943523406982
29359,0.00031622776601683794,2.72414231300354
29392,0.00031622776601683794,2.683509349822998
29426,0.00031622776601683794,2.6107842922210693
29460,0.00031622776601683794,2.7299604415893555
29494,0.00031622776601683794,2.7382843494415283
29528,0.00031622776601683794,2.7192771434783936
29562,0.00031622776601683794,2.599827766418457
