step,lr,loss
77,0.001,8.381088256835938
78,0.001,8.29821491241455
79,0.001,8.288907051086426
80,0.001,8.250337600708008
81,0.001,8.209901809692383
82,0.001,8.165769577026367
83,0.001,8.132706642150879
84,0.001,8.128860473632812
85,0.001,8.124727249145508
86,0.001,8.064767837524414
87,0.001,8.055791854858398
88,0.001,8.004981994628906
89,0.001,7.96401309967041
90,0.001,7.920444965362549
91,0.001,7.927290439605713
92,0.001,7.90175199508667
93,0.001,7.8284173011779785
94,0.001,7.825192928314209
95,0.001,7.835829734802246
96,0.001,7.79025936126709
97,0.001,7.711320877075195
98,0.001,7.714802265167236
99,0.001,7.6578049659729
100,0.001,7.654539585113525
101,0.001,7.62168025970459
102,0.001,7.609612464904785
103,0.001,7.613161087036133
104,0.001,7.574146747589111
105,0.001,7.509768962860107
106,0.001,7.456031799316406
107,0.001,7.481990337371826
108,0.001,7.435524940490723
109,0.001,7.450412273406982
110,0.001,7.366543292999268
111,0.001,7.34149169921875
112,0.001,7.359671592712402
113,0.001,7.314630508422852
114,0.001,7.276621341705322
115,0.001,7.294748783111572
116,0.001,7.228126525878906
117,0.001,7.216978549957275
118,0.001,7.188960552215576
119,0.001,7.120492935180664
120,0.001,7.1537933349609375
121,0.001,7.123269081115723
122,0.001,7.081575393676758
123,0.001,7.088437557220459
124,0.001,7.044414043426514
125,0.001,7.056729793548584
126,0.001,6.9875946044921875
127,0.001,6.96279239654541
128,0.001,6.9297637939453125
129,0.001,6.944691181182861
130,0.001,6.89428186416626
131,0.001,6.917181968688965
132,0.001,6.887104511260986
133,0.001,6.815727710723877
134,0.001,6.833513259887695
135,0.001,6.795804977416992
136,0.001,6.809179306030273
137,0.001,6.734557151794434
138,0.001,6.786310195922852
139,0.001,6.749021530151367
140,0.001,6.737943649291992
141,0.001,6.752565860748291
142,0.001,6.725578784942627
143,0.001,6.699413299560547
144,0.001,6.627673625946045
145,0.001,6.650089263916016
146,0.001,6.674597263336182
147,0.001,6.602897644042969
148,0.001,6.6071672439575195
149,0.001,6.617281436920166
150,0.001,6.538122653961182
151,0.001,6.563493728637695
152,0.001,6.518385887145996
153,0.001,6.491611003875732
154,0.001,6.455116271972656
155,0.001,6.511244773864746
156,0.001,6.446901321411133
157,0.001,6.485019207000732
158,0.001,6.458983421325684
159,0.001,6.448477268218994
160,0.001,6.393714427947998
161,0.001,6.415278434753418
162,0.001,6.401712894439697
163,0.001,6.389983654022217
164,0.001,6.386075019836426
165,0.001,6.348081111907959
166,0.001,6.418722152709961
167,0.001,6.366857528686523
168,0.001,6.297966480255127
169,0.001,6.343135356903076
170,0.001,6.272475242614746
171,0.001,6.298923969268799
172,0.001,6.2976531982421875
173,0.001,6.238575458526611
174,0.001,6.290308475494385
175,0.001,6.25340461730957
176,0.001,6.264084815979004
177,0.001,6.200255393981934
178,0.001,6.203854084014893
179,0.001,6.209390640258789
180,0.001,6.2121992111206055
181,0.001,6.218913555145264
182,0.001,6.23963737487793
183,0.001,6.118584632873535
184,0.001,6.159083366394043
185,0.001,6.144795894622803
186,0.001,6.122948169708252
187,0.001,6.094456195831299
188,0.001,6.132951259613037
189,0.001,6.094397068023682
190,0.001,6.103080749511719
191,0.001,6.124828815460205
192,0.001,6.104869365692139
193,0.001,6.0738749504089355
194,0.001,6.067386150360107
195,0.001,6.131514072418213
196,0.001,6.054810523986816
197,0.001,6.011571407318115
198,0.001,6.041295051574707
199,0.001,6.024738311767578
200,0.001,6.040394306182861
201,0.001,6.025655746459961
202,0.001,5.969660758972168
203,0.001,6.01249361038208
204,0.001,5.983983516693115
205,0.001,6.028011322021484
206,0.001,6.006072998046875
207,0.001,5.932881832122803
208,0.001,5.976828098297119
209,0.001,6.015347957611084
210,0.001,5.914345741271973
211,0.001,5.930975914001465
212,0.001,5.943807125091553
213,0.001,5.9302215576171875
214,0.001,5.897643089294434
215,0.001,5.910667419433594
216,0.001,5.888515472412109
217,0.001,5.862853050231934
218,0.001,5.902536392211914
219,0.001,5.930609703063965
220,0.001,5.829499244689941
221,0.001,5.835485935211182
222,0.001,5.840663433074951
223,0.001,5.861400127410889
224,0.001,5.84572172164917
225,0.001,5.864597320556641
226,0.001,5.864118576049805
227,0.001,5.8842644691467285
228,0.001,5.82275390625
229,0.001,5.7901482582092285
230,0.001,5.799953937530518
231,0.001,5.820412635803223
232,0.001,5.812656402587891
233,0.001,5.8006415367126465
234,0.001,5.772787570953369
235,0.001,5.7468438148498535
236,0.001,5.815242767333984
237,0.001,5.761303901672363
238,0.001,5.710743427276611
239,0.001,5.797041416168213
240,0.001,5.800996780395508
241,0.001,5.723526954650879
242,0.001,5.711988925933838
243,0.001,5.772068023681641
244,0.001,5.79270601272583
245,0.001,5.735714435577393
246,0.001,5.747036933898926
247,0.001,5.727968692779541
248,0.001,5.684751987457275
249,0.001,5.657158374786377
250,0.001,5.710249423980713
251,0.001,5.658769607543945
252,0.001,5.6439080238342285
253,0.001,5.7179951667785645
254,0.001,5.639052391052246
255,0.001,5.683078765869141
256,0.001,5.625617027282715
257,0.001,5.641966342926025
258,0.001,5.630366325378418
259,0.001,5.576626300811768
260,0.001,5.596693515777588
261,0.001,5.647282123565674
262,0.001,5.637168884277344
263,0.001,5.623678684234619
264,0.001,5.642966270446777
265,0.001,5.595035552978516
266,0.001,5.53554630279541
267,0.001,5.541332244873047
268,0.001,5.595850944519043
269,0.001,5.582089424133301
270,0.001,5.537187099456787
271,0.001,5.551576137542725
272,0.001,5.557552814483643
273,0.001,5.535057067871094
274,0.001,5.577972412109375
275,0.001,5.513246536254883
276,0.001,5.501902103424072
277,0.001,5.529891014099121
278,0.001,5.549920082092285
279,0.001,5.531546115875244
280,0.001,5.499660491943359
281,0.001,5.500860691070557
282,0.001,5.500086784362793
283,0.001,5.483256816864014
284,0.001,5.498697280883789
285,0.001,5.545041084289551
286,0.001,5.460150241851807
287,0.001,5.48965311050415
288,0.001,5.447661876678467
289,0.001,5.479532718658447
290,0.001,5.4716949462890625
291,0.001,5.461236476898193
292,0.001,5.445104122161865
293,0.001,5.445580959320068
294,0.001,5.441223621368408
295,0.001,5.425329685211182
296,0.001,5.459216117858887
297,0.001,5.4465813636779785
298,0.001,5.461967468261719
299,0.001,5.402213096618652
300,0.001,5.3851141929626465
301,0.001,5.451514720916748
302,0.001,5.379377841949463
303,0.001,5.393616676330566
304,0.001,5.358704090118408
305,0.001,5.387942314147949
306,0.001,5.383618354797363
307,0.001,5.377297401428223
308,0.001,5.35270881652832
309,0.001,5.387361526489258
310,0.001,5.40368127822876
311,0.001,5.31976842880249
312,0.001,5.38931131362915
313,0.001,5.372243404388428
314,0.001,5.352348327636719
315,0.001,5.347012996673584
316,0.001,5.3672919273376465
317,0.001,5.369208335876465
318,0.001,5.345845699310303
319,0.001,5.329975605010986
320,0.001,5.369387626647949
321,0.001,5.334490776062012
322,0.001,5.321706771850586
323,0.001,5.31370735168457
324,0.001,5.30816125869751
325,0.001,5.289053916931152
326,0.001,5.316842555999756
327,0.001,5.272696018218994
328,0.001,5.281484127044678
329,0.001,5.284234046936035
330,0.001,5.290268421173096
331,0.001,5.243189811706543
332,0.001,5.275145053863525
333,0.001,5.280184268951416
334,0.001,5.261760234832764
335,0.001,5.26833963394165
336,0.001,5.226235866546631
337,0.001,5.322370529174805
338,0.001,5.2570600509643555
339,0.001,5.326328277587891
340,0.001,5.281728744506836
341,0.001,5.189980506896973
342,0.001,5.231013774871826
343,0.001,5.187012672424316
344,0.001,5.264906883239746
345,0.001,5.240045547485352
346,0.001,5.2030510902404785
347,0.001,5.202490329742432
348,0.001,5.182484149932861
349,0.001,5.215319633483887
350,0.001,5.167698860168457
351,0.001,5.1732869148254395
352,0.001,5.215461730957031
353,0.001,5.245384216308594
354,0.001,5.090707778930664
355,0.001,5.22215461730957
356,0.001,5.187263011932373
357,0.001,5.194799423217773
358,0.001,5.169804096221924
359,0.001,5.189246654510498
360,0.001,5.121273994445801
361,0.001,5.178827285766602
362,0.001,5.259973049163818
363,0.001,5.12135124206543
364,0.001,5.140873432159424
365,0.001,5.117090225219727
366,0.001,5.152787685394287
367,0.001,5.152016639709473
368,0.001,5.144672393798828
369,0.001,5.14894437789917
370,0.001,5.133453369140625
371,0.001,5.1567583084106445
372,0.001,5.105302333831787
373,0.001,5.127422332763672
374,0.001,5.158637046813965
375,0.001,5.10059928894043
376,0.001,5.1365203857421875
377,0.001,5.133583068847656
378,0.001,5.073080539703369
379,0.001,5.116159915924072
380,0.001,5.010581016540527
381,0.001,5.0535569190979
382,0.001,5.055962562561035
383,0.001,5.094720363616943
384,0.001,5.043222427368164
385,0.001,5.036576271057129
386,0.001,5.0106916427612305
387,0.001,5.113180637359619
388,0.001,5.0946855545043945
389,0.001,5.1024088859558105
390,0.001,5.024512767791748
391,0.001,5.074084758758545
392,0.001,5.024691104888916
393,0.001,5.048422813415527
394,0.001,5.015200138092041
395,0.001,5.076494216918945
396,0.001,4.992402076721191
397,0.001,5.0415544509887695
398,0.001,5.052137851715088
399,0.001,5.035240173339844
400,0.001,5.105412483215332
401,0.001,4.996391773223877
402,0.001,4.988729000091553
403,0.001,5.034552574157715
404,0.001,5.007412910461426
405,0.001,5.051999568939209
406,0.001,5.0822272300720215
407,0.001,5.041121959686279
408,0.001,4.990746021270752
409,0.001,5.044588565826416
410,0.001,4.99467658996582
411,0.001,4.99631929397583
412,0.001,5.028387546539307
413,0.001,5.000955104827881
414,0.001,4.971184730529785
415,0.001,4.956418991088867
416,0.001,5.011269569396973
417,0.001,4.989343166351318
418,0.001,4.972412109375
419,0.001,4.963702201843262
420,0.001,4.981807231903076
421,0.001,4.977197647094727
422,0.001,4.990347385406494
423,0.001,4.952568531036377
424,0.001,4.968320369720459
425,0.001,4.911613464355469
426,0.001,4.954925060272217
427,0.001,4.984445571899414
428,0.001,4.958698749542236
429,0.001,4.951747894287109
430,0.001,4.920016288757324
431,0.001,4.927023410797119
432,0.001,4.929294586181641
433,0.001,4.89763879776001
434,0.001,4.887851238250732
435,0.001,4.956977367401123
436,0.001,4.984665870666504
437,0.001,4.866115570068359
438,0.001,4.948324680328369
439,0.001,4.938911437988281
440,0.001,4.9474945068359375
441,0.001,4.937249183654785
442,0.001,4.9545745849609375
443,0.001,4.895553112030029
444,0.001,4.98448371887207
445,0.001,4.941349506378174
446,0.001,4.8880696296691895
447,0.001,4.870748043060303
448,0.001,4.965795516967773
449,0.001,4.916925430297852
450,0.001,4.916171073913574
451,0.001,4.889219760894775
452,0.001,4.857970237731934
453,0.001,4.895491123199463
454,0.001,4.937392234802246
455,0.001,4.877949237823486
456,0.001,4.908966064453125
457,0.001,4.867803573608398
458,0.001,4.871557235717773
459,0.001,4.9077348709106445
460,0.001,4.847968578338623
461,0.001,4.834570407867432
462,0.001,4.9348015785217285
463,0.001,4.821673393249512
464,0.001,4.860890865325928
465,0.001,4.865513324737549
466,0.001,4.84674072265625
467,0.001,4.839090824127197
468,0.001,4.866816520690918
469,0.001,4.891518592834473
470,0.001,4.847582817077637
471,0.001,4.8526506423950195
472,0.001,4.810368061065674
473,0.001,4.828876972198486
474,0.001,4.803679943084717
475,0.001,4.815025806427002
476,0.001,4.810460567474365
477,0.001,4.8253350257873535
478,0.001,4.827375411987305
479,0.001,4.867624282836914
480,0.001,4.796154022216797
481,0.001,4.82496452331543
482,0.001,4.867783069610596
483,0.001,4.8371758460998535
484,0.001,4.822584629058838
485,0.001,4.8055033683776855
486,0.001,4.791727542877197
487,0.001,4.838578224182129
488,0.001,4.759908199310303
489,0.001,4.80175256729126
490,0.001,4.7855963706970215
491,0.001,4.820501327514648
492,0.001,4.83789587020874
493,0.001,4.810176849365234
494,0.001,4.701002597808838
495,0.001,4.799559593200684
496,0.001,4.785758972167969
497,0.001,4.794027805328369
498,0.001,4.746423244476318
499,0.001,4.785177230834961
500,0.001,4.812017917633057
501,0.001,4.791845798492432
502,0.001,4.773626804351807
503,0.001,4.7672858238220215
504,0.001,4.761116027832031
505,0.001,4.717897415161133
506,0.001,4.76163911819458
507,0.001,4.787531852722168
508,0.001,4.755207061767578
509,0.001,4.745397090911865
510,0.001,4.799525737762451
511,0.001,4.771917819976807
512,0.001,4.771337509155273
513,0.001,4.753520965576172
514,0.001,4.758845329284668
515,0.001,4.757254123687744
516,0.001,4.678513050079346
517,0.001,4.785847187042236
518,0.001,4.703437805175781
519,0.001,4.737488746643066
520,0.001,4.711897373199463
521,0.001,4.72905158996582
522,0.001,4.760857105255127
523,0.001,4.733832359313965
524,0.001,4.747117042541504
525,0.001,4.778659820556641
526,0.001,4.798306941986084
527,0.001,4.764376163482666
528,0.001,4.739676475524902
529,0.001,4.721156120300293
530,0.001,4.7642693519592285
531,0.001,4.742444038391113
532,0.001,4.739126682281494
533,0.001,4.690572261810303
534,0.001,4.733723163604736
535,0.001,4.739134788513184
536,0.001,4.668548583984375
537,0.001,4.666069030761719
538,0.001,4.685911655426025
539,0.001,4.753535747528076
540,0.001,4.710812568664551
541,0.001,4.649721622467041
542,0.001,4.7220234870910645
543,0.001,4.65697717666626
544,0.001,4.67733097076416
545,0.001,4.666158199310303
546,0.001,4.706549167633057
547,0.001,4.752603054046631
548,0.001,4.6400146484375
549,0.001,4.701315879821777
550,0.001,4.650285720825195
551,0.001,4.708736896514893
552,0.001,4.729136943817139
553,0.001,4.636389255523682
554,0.001,4.66644811630249
555,0.001,4.6723527908325195
556,0.001,4.613340854644775
557,0.001,4.650468349456787
558,0.001,4.6967453956604
559,0.001,4.718903541564941
560,0.001,4.679128170013428
561,0.001,4.639328956604004
562,0.001,4.643177509307861
563,0.001,4.632412433624268
564,0.001,4.690403461456299
565,0.001,4.625985145568848
566,0.001,4.679458141326904
567,0.001,4.662344455718994
568,0.001,4.620611667633057
569,0.001,4.6542205810546875
570,0.001,4.715670108795166
571,0.001,4.635361194610596
572,0.001,4.605137348175049
573,0.001,4.627758026123047
574,0.001,4.649796962738037
575,0.001,4.581867218017578
576,0.001,4.655060768127441
577,0.001,4.574136734008789
578,0.001,4.604307651519775
579,0.001,4.656336307525635
580,0.001,4.6293559074401855
581,0.001,4.583273887634277
582,0.001,4.65567684173584
583,0.001,4.66032600402832
584,0.001,4.584955215454102
585,0.001,4.637486934661865
586,0.001,4.615139484405518
587,0.001,4.615529537200928
588,0.001,4.567138671875
589,0.001,4.566542148590088
590,0.001,4.653585910797119
591,0.001,4.597265720367432
592,0.001,4.616296291351318
593,0.001,4.62698221206665
594,0.001,4.6038618087768555
595,0.001,4.612815856933594
596,0.001,4.583958148956299
597,0.001,4.658217430114746
598,0.001,4.647123336791992
599,0.001,4.561683654785156
600,0.001,4.606229305267334
601,0.001,4.598818302154541
602,0.001,4.620561122894287
603,0.001,4.552748203277588
604,0.001,4.625410079956055
605,0.001,4.574591159820557
606,0.001,4.589865684509277
607,0.001,4.664156436920166
608,0.001,4.625285625457764
609,0.001,4.61550760269165
610,0.001,4.608478546142578
611,0.001,4.598484992980957
612,0.001,4.6184563636779785
613,0.001,4.612687587738037
614,0.001,4.6550140380859375
615,0.001,4.551191806793213
616,0.001,4.524001121520996
617,0.001,4.600500583648682
618,0.001,4.626707077026367
619,0.001,4.590060234069824
620,0.001,4.56064510345459
621,0.001,4.523329257965088
622,0.001,4.5601654052734375
623,0.001,4.638876438140869
624,0.001,4.5753350257873535
625,0.001,4.541122913360596
626,0.001,4.533999443054199
627,0.001,4.571402549743652
628,0.001,4.57121467590332
629,0.001,4.54995584487915
630,0.001,4.51862907409668
631,0.001,4.51238489151001
632,0.001,4.551397800445557
633,0.001,4.556742191314697
634,0.001,4.491349220275879
635,0.001,4.523960113525391
636,0.001,4.522124767303467
637,0.001,4.5511088371276855
638,0.001,4.4830193519592285
639,0.001,4.567671298980713
640,0.001,4.5548529624938965
641,0.001,4.548349857330322
642,0.001,4.504904747009277
643,0.001,4.531558036804199
644,0.001,4.484160900115967
645,0.001,4.5735039710998535
646,0.001,4.488777160644531
647,0.001,4.5823235511779785
648,0.001,4.520199298858643
649,0.001,4.503720283508301
650,0.001,4.528151035308838
651,0.001,4.504117012023926
652,0.001,4.529090881347656
653,0.001,4.492529392242432
654,0.001,4.4976725578308105
655,0.001,4.5722880363464355
656,0.001,4.459573745727539
657,0.001,4.487013339996338
658,0.001,4.558902740478516
659,0.001,4.509275436401367
660,0.001,4.501967430114746
661,0.001,4.539788246154785
662,0.001,4.505995273590088
663,0.001,4.485340595245361
664,0.001,4.501097679138184
665,0.001,4.450705051422119
666,0.001,4.460245132446289
667,0.001,4.4362053871154785
668,0.001,4.516732692718506
669,0.001,4.442861080169678
670,0.001,4.445281982421875
671,0.001,4.476441860198975
672,0.001,4.423326015472412
673,0.001,4.524977207183838
674,0.001,4.531198501586914
675,0.001,4.489210605621338
676,0.001,4.488427639007568
677,0.001,4.490416049957275
678,0.001,4.514512538909912
679,0.001,4.519925594329834
680,0.001,4.552114963531494
681,0.001,4.4973320960998535
682,0.001,4.432032585144043
683,0.001,4.494238376617432
684,0.001,4.445806980133057
685,0.001,4.48689603805542
686,0.001,4.479790687561035
687,0.001,4.526449203491211
688,0.001,4.478862285614014
689,0.001,4.467301845550537
690,0.001,4.471935749053955
691,0.001,4.458218574523926
692,0.001,4.404245853424072
693,0.001,4.462809085845947
694,0.001,4.43874979019165
695,0.001,4.507163047790527
696,0.001,4.43610954284668
697,0.001,4.4673261642456055
698,0.001,4.4277215003967285
699,0.001,4.461272239685059
700,0.001,4.4388508796691895
701,0.001,4.480062007904053
702,0.001,4.444631099700928
703,0.001,4.481800556182861
704,0.001,4.4778056144714355
705,0.001,4.430449485778809
706,0.001,4.4829254150390625
707,0.001,4.445772171020508
708,0.001,4.366994380950928
709,0.001,4.410073280334473
710,0.001,4.478453159332275
711,0.001,4.473962783813477
712,0.001,4.401529788970947
713,0.001,4.448525905609131
714,0.001,4.42842960357666
715,0.001,4.387087345123291
716,0.001,4.406665325164795
717,0.001,4.418423175811768
718,0.001,4.355419158935547
719,0.001,4.401515483856201
720,0.001,4.452385902404785
721,0.001,4.436110019683838
722,0.001,4.387058734893799
723,0.001,4.449366092681885
724,0.001,4.4201531410217285
725,0.001,4.38897180557251
726,0.001,4.391292572021484
727,0.001,4.4115166664123535
728,0.001,4.351117134094238
729,0.001,4.377840042114258
730,0.001,4.467250823974609
731,0.001,4.4136834144592285
732,0.001,4.406933784484863
733,0.001,4.414450645446777
734,0.001,4.448856830596924
735,0.001,4.437681674957275
736,0.001,4.341634750366211
737,0.001,4.422699928283691
738,0.001,4.426034927368164
739,0.001,4.364666938781738
740,0.001,4.413218975067139
741,0.001,4.408223628997803
742,0.001,4.319066524505615
743,0.001,4.279613971710205
744,0.001,4.371790885925293
745,0.001,4.413495063781738
746,0.001,4.379976272583008
747,0.001,4.390830039978027
748,0.001,4.392334461212158
749,0.001,4.396137714385986
750,0.001,4.412672519683838
751,0.001,4.359888553619385
752,0.001,4.435083866119385
753,0.001,4.370541095733643
754,0.001,4.375333786010742
755,0.001,4.435413360595703
756,0.001,4.403385639190674
757,0.001,4.357975006103516
758,0.001,4.3905558586120605
759,0.001,4.398288249969482
760,0.001,4.3491997718811035
761,0.001,4.3925275802612305
762,0.001,4.3379316329956055
763,0.001,4.340706825256348
764,0.001,4.3487229347229
765,0.001,4.35380744934082
766,0.001,4.29373025894165
767,0.001,4.314404010772705
768,0.001,4.30757999420166
769,0.001,4.345831394195557
770,0.001,4.337210655212402
771,0.001,4.311304569244385
772,0.001,4.338162422180176
773,0.001,4.30368709564209
774,0.001,4.297912120819092
775,0.001,4.310845851898193
776,0.001,4.327468395233154
777,0.001,4.318088531494141
778,0.001,4.271658897399902
779,0.001,4.339792728424072
780,0.001,4.328897953033447
781,0.001,4.293645858764648
782,0.001,4.300498008728027
783,0.001,4.2439045906066895
784,0.001,4.267285346984863
785,0.001,4.301161289215088
786,0.001,4.26862096786499
787,0.001,4.2372727394104
788,0.001,4.311681747436523
789,0.001,4.324612140655518
790,0.001,4.338350772857666
791,0.001,4.358880519866943
792,0.001,4.3018798828125
793,0.001,4.21373987197876
794,0.001,4.194425106048584
795,0.001,4.264572620391846
796,0.001,4.21780252456665
797,0.001,4.251220703125
798,0.001,4.288498878479004
799,0.001,4.252683639526367
800,0.001,4.219046592712402
801,0.001,4.253553867340088
802,0.001,4.195681095123291
803,0.001,4.210140228271484
804,0.001,4.240696907043457
805,0.001,4.202847480773926
806,0.001,4.232216835021973
807,0.001,4.2163472175598145
808,0.001,4.219394207000732
809,0.001,4.196621894836426
810,0.001,4.201018810272217
811,0.001,4.181396484375
812,0.001,4.180129051208496
813,0.001,4.171480178833008
814,0.001,4.187067985534668
815,0.001,4.215700626373291
816,0.001,4.223618507385254
817,0.001,4.189388751983643
818,0.001,4.206665515899658
819,0.001,4.263350009918213
820,0.001,4.25041389465332
821,0.001,4.177180767059326
822,0.001,4.175234317779541
823,0.001,4.198215484619141
824,0.001,4.253403663635254
825,0.001,4.174686431884766
826,0.001,4.150821208953857
827,0.001,4.181022644042969
828,0.001,4.206581115722656
829,0.001,4.172274112701416
830,0.001,4.176096439361572
831,0.001,4.110283851623535
832,0.001,4.115626335144043
833,0.001,4.183568954467773
834,0.001,4.044068336486816
835,0.001,4.145296096801758
836,0.001,4.1083831787109375
837,0.001,4.121610164642334
838,0.001,4.112192630767822
839,0.001,4.120154857635498
840,0.001,4.128770351409912
841,0.001,4.076269626617432
842,0.001,4.124053001403809
843,0.001,4.15042781829834
844,0.001,4.094827175140381
845,0.001,4.1252923011779785
846,0.001,4.093480110168457
847,0.001,4.18491792678833
848,0.001,4.0710296630859375
849,0.001,4.159276962280273
850,0.001,4.10060977935791
851,0.001,4.135916233062744
852,0.001,4.06803035736084
853,0.001,4.1140618324279785
854,0.001,4.084278583526611
855,0.001,4.128357410430908
856,0.001,4.121701717376709
857,0.001,4.123964309692383
858,0.001,4.137402057647705
859,0.001,4.110465049743652
860,0.001,4.131100177764893
861,0.001,4.159372329711914
862,0.001,4.12431001663208
863,0.001,4.084705829620361
864,0.001,4.089390277862549
865,0.001,4.0896430015563965
866,0.001,4.09048318862915
867,0.001,4.087246417999268
868,0.001,4.013694763183594
869,0.001,4.03812313079834
870,0.001,4.113260746002197
871,0.001,4.049250602722168
872,0.001,4.015952110290527
873,0.001,4.096395492553711
874,0.001,3.972001791000366
875,0.001,4.0581231117248535
876,0.001,4.087636470794678
877,0.001,4.025908470153809
878,0.001,4.000460147857666
879,0.001,4.121165752410889
880,0.001,4.0292582511901855
881,0.001,3.989741802215576
882,0.001,4.020539283752441
883,0.001,4.059785842895508
884,0.001,4.056685924530029
885,0.001,3.986921548843384
886,0.001,4.012241363525391
887,0.001,4.069831848144531
888,0.001,3.990910053253174
889,0.001,4.047884464263916
890,0.001,3.9864861965179443
891,0.001,4.088923931121826
892,0.001,3.9510841369628906
893,0.001,3.932478189468384
894,0.001,3.941098928451538
895,0.001,4.006224155426025
896,0.001,3.9801530838012695
897,0.001,4.024341583251953
898,0.001,4.010107517242432
899,0.001,3.9751789569854736
900,0.001,4.04880428314209
901,0.001,4.004263877868652
902,0.001,4.02133321762085
903,0.001,4.022209167480469
904,0.001,4.034067630767822
905,0.001,3.9945366382598877
906,0.001,3.9764912128448486
907,0.001,3.9233458042144775
908,0.001,4.020857334136963
909,0.001,4.045085430145264
910,0.001,3.9831793308258057
911,0.001,4.049476623535156
912,0.001,3.9071786403656006
913,0.001,3.991671323776245
914,0.001,3.93943190574646
915,0.001,4.009230613708496
916,0.001,3.948943614959717
917,0.001,3.940074920654297
918,0.001,3.957592487335205
919,0.001,3.9743053913116455
920,0.001,3.993513822555542
921,0.001,3.9821276664733887
922,0.001,3.9275126457214355
923,0.001,3.9198977947235107
924,0.001,3.985158681869507
925,0.001,3.9333903789520264
926,0.001,3.848417043685913
927,0.001,3.983761787414551
928,0.001,3.9090988636016846
929,0.001,3.9524083137512207
930,0.001,3.973926544189453
931,0.001,3.929104804992676
932,0.001,3.9495298862457275
933,0.001,4.059637546539307
934,0.001,3.9435975551605225
935,0.001,3.9558427333831787
936,0.001,3.927006959915161
937,0.001,3.9238717555999756
938,0.001,3.9689135551452637
939,0.001,3.982213020324707
940,0.001,3.8893678188323975
941,0.001,3.934079885482788
942,0.001,3.902021646499634
943,0.001,3.9708502292633057
944,0.001,3.872654914855957
945,0.001,3.8825297355651855
946,0.001,3.9188644886016846
947,0.001,3.8818342685699463
948,0.001,3.9314193725585938
949,0.001,3.874685049057007
950,0.001,3.912360668182373
951,0.001,3.90836501121521
952,0.001,3.917388916015625
953,0.001,3.9113266468048096
954,0.001,3.87304949760437
955,0.001,3.896915912628174
956,0.001,3.8836047649383545
957,0.001,3.947829484939575
958,0.001,3.914418935775757
959,0.001,3.8529608249664307
960,0.001,3.963517427444458
961,0.001,3.899580240249634
962,0.001,3.963940143585205
963,0.001,3.8975703716278076
964,0.001,3.8599770069122314
965,0.001,3.88391375541687
966,0.001,3.84686541557312
967,0.001,3.9131109714508057
968,0.001,3.868589162826538
969,0.001,3.9035332202911377
970,0.001,3.8110716342926025
971,0.001,3.844295024871826
972,0.001,3.867724895477295
973,0.001,3.9058837890625
974,0.001,3.861086130142212
975,0.001,3.891021728515625
976,0.001,3.905695676803589
977,0.001,3.824876546859741
978,0.001,3.8901655673980713
979,0.001,3.867298126220703
980,0.001,3.904799699783325
981,0.001,3.932286500930786
982,0.001,3.868802785873413
983,0.001,3.92234206199646
984,0.001,3.913858652114868
985,0.001,3.853084087371826
986,0.001,3.9462177753448486
987,0.001,3.8940064907073975
988,0.001,3.8861618041992188
989,0.001,3.8448312282562256
