step	pred	loss
1.316900000000000000e+04	2.828175772925552778e+00	2.804371356964111328e+00
1.320300000000000000e+04	2.827761877947427394e+00	2.884953737258911133e+00
1.323700000000000000e+04	2.827349413937887412e+00	2.829903841018676758e+00
1.327100000000000000e+04	2.826938371641471104e+00	2.825163364410400391e+00
1.330500000000000000e+04	2.826528741900483865e+00	2.848156690597534180e+00
1.333900000000000000e+04	2.826120515653834708e+00	2.876484632492065430e+00
1.337200000000000000e+04	2.825725629753453205e+00	2.837800502777099609e+00
1.340600000000000000e+04	2.825320143064045997e+00	2.847655534744262695e+00
1.344000000000000000e+04	2.824916033510838975e+00	2.864646434783935547e+00
1.347400000000000000e+04	2.824513292405190779e+00	2.855688810348510742e+00
1.350800000000000000e+04	2.824111911149534748e+00	2.850899219512939453e+00
1.354200000000000000e+04	2.823711881236315335e+00	2.830118656158447266e+00
1.357600000000000000e+04	2.823313194246934721e+00	2.876711845397949219e+00
1.361000000000000000e+04	2.822915841850716756e+00	2.840024232864379883e+00
1.364400000000000000e+04	2.822519815803884669e+00	2.796597480773925781e+00
1.367800000000000000e+04	2.822125107948552536e+00	2.821164369583129883e+00
1.371200000000000000e+04	2.821731710211732747e+00	2.759106874465942383e+00
1.374600000000000000e+04	2.821339614604351009e+00	2.824449539184570312e+00
1.378000000000000000e+04	2.820948813220283569e+00	2.745977878570556641e+00
1.381400000000000000e+04	2.820559298235402856e+00	2.835615634918212891e+00
1.384800000000000000e+04	2.820171061906632470e+00	2.861715078353881836e+00
1.388200000000000000e+04	2.819784096571025689e+00	2.783915281295776367e+00
1.391500000000000000e+04	2.819409720856604906e+00	2.837478160858154297e+00
1.394900000000000000e+04	2.819025238002462963e+00	2.769939899444580078e+00
1.398300000000000000e+04	2.818642003841674626e+00	2.801053047180175781e+00
1.401700000000000000e+04	2.818260011020524036e+00	2.802518367767333984e+00
1.405100000000000000e+04	2.817879252260991230e+00	2.804538249969482422e+00
1.408500000000000000e+04	2.817499720359897264e+00	2.756315469741821289e+00
1.411900000000000000e+04	2.817121408188056453e+00	2.751165151596069336e+00
1.415300000000000000e+04	2.816744308689447251e+00	2.792429924011230469e+00
1.418700000000000000e+04	2.816368414880387583e+00	2.875173807144165039e+00
1.422100000000000000e+04	2.815993719848724375e+00	2.784653902053833008e+00
1.425500000000000000e+04	2.815620216753032867e+00	2.791526317596435547e+00
1.428900000000000000e+04	2.815247898821827022e+00	2.864415407180786133e+00
1.432300000000000000e+04	2.814876759352779256e+00	2.857247591018676758e+00
1.435700000000000000e+04	2.814506791711953060e+00	2.842435121536254883e+00
1.439100000000000000e+04	2.814137989333040490e+00	2.810469627380371094e+00
1.442500000000000000e+04	2.813770345716615662e+00	2.708873510360717773e+00
1.445800000000000000e+04	2.813414617197154133e+00	2.787433147430419922e+00
1.449200000000000000e+04	2.813049238256798645e+00	2.821498155593872070e+00
1.452600000000000000e+04	2.812684999159060339e+00	2.866454124450683594e+00
1.456000000000000000e+04	2.812321893662864003e+00	2.843832254409790039e+00
1.459400000000000000e+04	2.811959915590431791e+00	2.868792295455932617e+00
1.462800000000000000e+04	2.811599058826590447e+00	2.831460237503051758e+00
1.466200000000000000e+04	2.811239317318086517e+00	2.856296062469482422e+00
1.469600000000000000e+04	2.810880685072910445e+00	2.798320770263671875e+00
1.473000000000000000e+04	2.810523156159628222e+00	2.718903303146362305e+00
1.476400000000000000e+04	2.810166724706726793e+00	2.844794750213623047e+00
1.479800000000000000e+04	2.809811384901958586e+00	2.807878017425537109e+00
1.483200000000000000e+04	2.809457130991701135e+00	2.770236968994140625e+00
1.486600000000000000e+04	2.809103957280324693e+00	2.810268640518188477e+00
1.490000000000000000e+04	2.808751858129563850e+00	2.715537548065185547e+00
1.493400000000000000e+04	2.808400827957900692e+00	2.804204940795898438e+00
1.496800000000000000e+04	2.808050861239953289e+00	2.897161722183227539e+00
1.500200000000000000e+04	2.807701952505874399e+00	2.844276905059814453e+00
1.503500000000000000e+04	2.807364312431130049e+00	2.827386617660522461e+00
1.506900000000000000e+04	2.807017472750167553e+00	2.765425443649291992e+00
1.510300000000000000e+04	2.806671675126132026e+00	2.769600868225097656e+00
1.513700000000000000e+04	2.806326914303871156e+00	2.769520998001098633e+00
1.517100000000000000e+04	2.805983185080879849e+00	2.729415655136108398e+00
1.520500000000000000e+04	2.805640482306736683e+00	2.779759407043457031e+00
1.523900000000000000e+04	2.805298800882554122e+00	2.778095483779907227e+00
1.527300000000000000e+04	2.804958135760431848e+00	2.772862672805786133e+00
1.530700000000000000e+04	2.804618481942913633e+00	2.749102354049682617e+00
1.534100000000000000e+04	2.804279834482461098e+00	2.819949626922607422e+00
1.537500000000000000e+04	2.803942188480919473e+00	2.777835845947265625e+00
1.540900000000000000e+04	2.803605539089003340e+00	2.706679582595825195e+00
1.544300000000000000e+04	2.803269881505780603e+00	2.794655799865722656e+00
1.547700000000000000e+04	2.802935210978161784e+00	2.759409189224243164e+00
1.551100000000000000e+04	2.802601522800403977e+00	2.782989263534545898e+00
1.554500000000000000e+04	2.802268812313611690e+00	2.816172122955322266e+00
1.557800000000000000e+04	2.801946818041674003e+00	2.787261247634887695e+00
1.561200000000000000e+04	2.801616020724185585e+00	2.863440036773681641e+00
1.564600000000000000e+04	2.801286187529526739e+00	2.805447101593017578e+00
1.568000000000000000e+04	2.800957313980037888e+00	2.817464113235473633e+00
1.571400000000000000e+04	2.800629395642530106e+00	2.753529548645019531e+00
1.574800000000000000e+04	2.800302428127821930e+00	2.852736711502075195e+00
1.578200000000000000e+04	2.799976407090284169e+00	2.739135503768920898e+00
1.581600000000000000e+04	2.799651328227388269e+00	2.785706996917724609e+00
1.585000000000000000e+04	2.799327187279261331e+00	2.809391975402832031e+00
1.588400000000000000e+04	2.799003980028244687e+00	2.780990600585937500e+00
1.591800000000000000e+04	2.798681702298460472e+00	2.819116830825805664e+00
1.595200000000000000e+04	2.798360349955378190e+00	2.722100019454956055e+00
1.598600000000000000e+04	2.798039918905392831e+00	2.841882467269897461e+00
1.602000000000000000e+04	2.797720405095400764e+00	2.780363798141479492e+00
1.605400000000000000e+04	2.797401804512387180e+00	2.710870981216430664e+00
1.608800000000000000e+04	2.797084113183013976e+00	2.770610332489013672e+00
1.612100000000000000e+04	2.796776631523459677e+00	2.798415422439575195e+00
1.615500000000000000e+04	2.796460720480786755e+00	2.756631851196289062e+00
1.618900000000000000e+04	2.796145707118648627e+00	2.783846378326416016e+00
1.622300000000000000e+04	2.795831587617282565e+00	2.825251817703247070e+00
1.625700000000000000e+04	2.795518358194629460e+00	2.803055047988891602e+00
1.629100000000000000e+04	2.795206015105949682e+00	2.855700254440307617e+00
1.632500000000000000e+04	2.794894554643442053e+00	2.742755174636840820e+00
1.635900000000000000e+04	2.794583973135869925e+00	2.764910697937011719e+00
1.639300000000000000e+04	2.794274266948189922e+00	2.739323377609252930e+00
1.642700000000000000e+04	2.793965432481184230e+00	2.782577991485595703e+00
1.646100000000000000e+04	2.793657466171098669e+00	2.925056934356689453e+00
1.649500000000000000e+04	2.793350364489283866e+00	2.783883571624755859e+00
1.652900000000000000e+04	2.793044123941840429e+00	2.834820985794067383e+00
1.656300000000000000e+04	2.792738741069266784e+00	2.778335571289062500e+00
1.659700000000000000e+04	2.792434212446114561e+00	2.780884981155395508e+00
1.663100000000000000e+04	2.792130534680640874e+00	2.807733535766601562e+00
1.666500000000000000e+04	2.791827704414476141e+00	2.763175487518310547e+00
1.669800000000000000e+04	2.791534588247921445e+00	2.800841569900512695e+00
1.673200000000000000e+04	2.791233418351946050e+00	2.815781354904174805e+00
1.676600000000000000e+04	2.790933086172468602e+00	2.734466314315795898e+00
1.680000000000000000e+04	2.790633588480333049e+00	2.738648653030395508e+00
1.683400000000000000e+04	2.790334922078119728e+00	2.763367891311645508e+00
1.686800000000000000e+04	2.790037083799826068e+00	2.778848886489868164e+00
1.690200000000000000e+04	2.789740070510551728e+00	2.852482795715332031e+00
1.693600000000000000e+04	2.789443879106189073e+00	2.725552558898925781e+00
1.697000000000000000e+04	2.789148506513113190e+00	2.773646593093872070e+00
1.700400000000000000e+04	2.788853949687877698e+00	2.767658472061157227e+00
1.703800000000000000e+04	2.788560205616913645e+00	2.746632337570190430e+00
1.707200000000000000e+04	2.788267271316231977e+00	2.790289402008056641e+00
1.710600000000000000e+04	2.787975143831126879e+00	2.765706777572631836e+00
1.714000000000000000e+04	2.787683820235884014e+00	2.821905374526977539e+00
1.717400000000000000e+04	2.787393297633492750e+00	2.805555582046508789e+00
1.720800000000000000e+04	2.787103573155360170e+00	2.698287487030029297e+00
1.724100000000000000e+04	2.786823130553575112e+00	2.725245237350463867e+00
1.727500000000000000e+04	2.786534970562345670e+00	2.783322572708129883e+00
1.730900000000000000e+04	2.786247600338804364e+00	2.835151672363281250e+00
1.734300000000000000e+04	2.785961017124427119e+00	2.777855873107910156e+00
1.737700000000000000e+04	2.785675218187730895e+00	2.718908309936523438e+00
1.741100000000000000e+04	2.785390200824001461e+00	2.751784324645996094e+00
1.744500000000000000e+04	2.785105962355032272e+00	2.746193885803222656e+00
1.747900000000000000e+04	2.784822500128857126e+00	2.821688890457153320e+00
1.751300000000000000e+04	2.784539811519493036e+00	2.804178476333618164e+00
1.754700000000000000e+04	2.784257893926679550e+00	2.764485359191894531e+00
1.758100000000000000e+04	2.783976744775626067e+00	2.766278028488159180e+00
1.761500000000000000e+04	2.783696361516757811e+00	2.771698713302612305e+00
1.764900000000000000e+04	2.783416741625466706e+00	2.802301406860351562e+00
1.768300000000000000e+04	2.783137882601862678e+00	2.740235805511474609e+00
1.771700000000000000e+04	2.782859781970530300e+00	2.765002489089965820e+00
1.775100000000000000e+04	2.782582437280284982e+00	2.796409845352172852e+00
1.778500000000000000e+04	2.782305846103932723e+00	2.767661333084106445e+00
1.781800000000000000e+04	2.782038108282652189e+00	2.774284124374389648e+00
1.785200000000000000e+04	2.781762994959551261e+00	2.809351921081542969e+00
1.788600000000000000e+04	2.781488628079328507e+00	2.705538272857666016e+00
1.792000000000000000e+04	2.781215005307728028e+00	2.793354511260986328e+00
1.795400000000000000e+04	2.780942124333325882e+00	2.807938098907470703e+00
1.798800000000000000e+04	2.780669982867304491e+00	2.765913486480712891e+00
1.802200000000000000e+04	2.780398578643229257e+00	2.782826662063598633e+00
1.805600000000000000e+04	2.780127909416826526e+00	2.722405672073364258e+00
1.809000000000000000e+04	2.779857972965762869e+00	2.807230710983276367e+00
1.812400000000000000e+04	2.779588767089430146e+00	2.787294626235961914e+00
1.815800000000000000e+04	2.779320289608726124e+00	2.830098152160644531e+00
1.819200000000000000e+04	2.779052538365846203e+00	2.782749176025390625e+00
1.822600000000000000e+04	2.778785511224067140e+00	2.715976953506469727e+00
1.826000000000000000e+04	2.778519206067541880e+00	2.767987489700317383e+00
1.829400000000000000e+04	2.778253620801089063e+00	2.728111982345581055e+00
1.832800000000000000e+04	2.777988753349991846e+00	2.770940065383911133e+00
1.836100000000000000e+04	2.777732360629959540e+00	2.717360734939575195e+00
1.839500000000000000e+04	2.777468901703145310e+00	2.805560827255249023e+00
1.842900000000000000e+04	2.777206154547250172e+00	2.810027122497558594e+00
1.846300000000000000e+04	2.776944117166814774e+00	2.686827898025512695e+00
1.849700000000000000e+04	2.776682787585851298e+00	2.800991773605346680e+00
1.853100000000000000e+04	2.776422163847649394e+00	2.768386125564575195e+00
1.856500000000000000e+04	2.776162244014580782e+00	2.746295690536499023e+00
1.859900000000000000e+04	2.775903026167914511e+00	2.699973344802856445e+00
1.863300000000000000e+04	2.775644508407625111e+00	2.730758666992187500e+00
1.866700000000000000e+04	2.775386688852204298e+00	2.760936975479125977e+00
1.870100000000000000e+04	2.775129565638481566e+00	2.797267675399780273e+00
1.873500000000000000e+04	2.774873136921434558e+00	2.801634550094604492e+00
1.876900000000000000e+04	2.774617400874011430e+00	2.751828670501708984e+00
1.880300000000000000e+04	2.774362355686951442e+00	2.782460451126098633e+00
1.883700000000000000e+04	2.774107999568602434e+00	2.754765748977661133e+00
1.887100000000000000e+04	2.773854330744749408e+00	2.750062465667724609e+00
1.890400000000000000e+04	2.773608778374759165e+00	2.807074546813964844e+00
1.893800000000000000e+04	2.773356458799092206e+00	2.740213871002197266e+00
1.897200000000000000e+04	2.773104821348574944e+00	2.737047910690307617e+00
1.900600000000000000e+04	2.772853864316505046e+00	2.774086475372314453e+00
1.904000000000000000e+04	2.772603586012761578e+00	2.706667184829711914e+00
1.907400000000000000e+04	2.772353984763635371e+00	2.774083614349365234e+00
1.910800000000000000e+04	2.772105058911666919e+00	2.727947711944580078e+00
1.914200000000000000e+04	2.771856806815477636e+00	2.762833356857299805e+00
1.917600000000000000e+04	2.771609226849609975e+00	2.737183094024658203e+00
1.921000000000000000e+04	2.771362317404364450e+00	2.786959171295166016e+00
1.924400000000000000e+04	2.771116076885641544e+00	2.734068870544433594e+00
1.927800000000000000e+04	2.770870503714780941e+00	2.804119348526000977e+00
1.931200000000000000e+04	2.770625596328405216e+00	2.797440290451049805e+00
1.934600000000000000e+04	2.770381353178265726e+00	2.777669191360473633e+00
1.938000000000000000e+04	2.770137772731085413e+00	2.727526903152465820e+00
1.941400000000000000e+04	2.769894853468406470e+00	2.777846574783325195e+00
1.944800000000000000e+04	2.769652593886441583e+00	2.749132394790649414e+00
1.948100000000000000e+04	2.769418089038432118e+00	2.837054967880249023e+00
1.951500000000000000e+04	2.769177125070175993e+00	2.712176084518432617e+00
1.954900000000000000e+04	2.768936816400537460e+00	2.758719682693481445e+00
1.958300000000000000e+04	2.768697161582499344e+00	2.735873460769653320e+00
1.961700000000000000e+04	2.768458159182974221e+00	2.757410526275634766e+00
1.965100000000000000e+04	2.768219807782665409e+00	2.767029285430908203e+00
1.968500000000000000e+04	2.767982105975923535e+00	2.718346834182739258e+00
1.971900000000000000e+04	2.767745052370602199e+00	2.802323579788208008e+00
1.975300000000000000e+04	2.767508645587919869e+00	2.764085531234741211e+00
1.978700000000000000e+04	2.767272884262319543e+00	2.759631156921386719e+00
1.982100000000000000e+04	2.767037767041332419e+00	2.729389667510986328e+00
1.985500000000000000e+04	2.766803292585438889e+00	2.674852132797241211e+00
1.988900000000000000e+04	2.766569459567932654e+00	2.756471157073974609e+00
1.992300000000000000e+04	2.766336266674788824e+00	2.703505039215087891e+00
1.995700000000000000e+04	2.766103712604526699e+00	2.742567300796508789e+00
1.999100000000000000e+04	2.765871796068080979e+00	2.788495302200317383e+00
2.002400000000000000e+04	2.765647309080188521e+00	2.715531826019287109e+00
2.005800000000000000e+04	2.765416645134865625e+00	2.725433111190795898e+00
2.009200000000000000e+04	2.765186614966005152e+00	2.809306383132934570e+00
2.012600000000000000e+04	2.764957217332545625e+00	2.714249610900878906e+00
2.016000000000000000e+04	2.764728451005195708e+00	2.808533906936645508e+00
2.019400000000000000e+04	2.764500314766311195e+00	2.743669509887695312e+00
2.022800000000000000e+04	2.764272807409767552e+00	2.683259963989257812e+00
2.026200000000000000e+04	2.764045927740836017e+00	2.715799808502197266e+00
2.029600000000000000e+04	2.763819674576062368e+00	2.770794868469238281e+00
2.033000000000000000e+04	2.763594046743143018e+00	2.787886619567871094e+00
2.036400000000000000e+04	2.763369043080805110e+00	2.815020561218261719e+00
2.039800000000000000e+04	2.763144662438685728e+00	2.716236352920532227e+00
2.043200000000000000e+04	2.762920903677213325e+00	2.741568326950073242e+00
2.046600000000000000e+04	2.762697765667489591e+00	2.676097154617309570e+00
2.050000000000000000e+04	2.762475247291171776e+00	2.716783285140991211e+00
2.053400000000000000e+04	2.762253347440355888e+00	2.775589942932128906e+00
2.056700000000000000e+04	2.762038564521469564e+00	2.745986938476562500e+00
2.060100000000000000e+04	2.761817880326892016e+00	2.767764091491699219e+00
2.063500000000000000e+04	2.761597811427135785e+00	2.770695686340332031e+00
2.066900000000000000e+04	2.761378356754618402e+00	2.711718797683715820e+00
2.070300000000000000e+04	2.761159515251631724e+00	2.766890764236450195e+00
2.073700000000000000e+04	2.760941285870230910e+00	2.745884180068969727e+00
2.077100000000000000e+04	2.760723667572127393e+00	2.736272096633911133e+00
2.080500000000000000e+04	2.760506659328573420e+00	2.738320350646972656e+00
2.083900000000000000e+04	2.760290260120259465e+00	2.788584947586059570e+00
2.087300000000000000e+04	2.760074468937204095e+00	2.758562326431274414e+00
2.090700000000000000e+04	2.759859284778646060e+00	2.820466041564941406e+00
2.094100000000000000e+04	2.759644706652941704e+00	2.772784471511840820e+00
2.097500000000000000e+04	2.759430733577455719e+00	2.796967744827270508e+00
2.100900000000000000e+04	2.759217364578459009e+00	2.803641796112060547e+00
2.104300000000000000e+04	2.759004598691026988e+00	2.678232192993164062e+00
2.107700000000000000e+04	2.758792434958932116e+00	2.727410793304443359e+00
2.111100000000000000e+04	2.758580872434545750e+00	2.788351535797119141e+00
2.114400000000000000e+04	2.758376106391863924e+00	2.706077098846435547e+00
2.117800000000000000e+04	2.758165725859515138e+00	2.699190616607666016e+00
2.121200000000000000e+04	2.757955943769577978e+00	2.770370960235595703e+00
2.124600000000000000e+04	2.757746759207567955e+00	2.800890684127807617e+00
2.128000000000000000e+04	2.757538171267102545e+00	2.740854024887084961e+00
2.131400000000000000e+04	2.757330179049804375e+00	2.780516386032104492e+00
2.134800000000000000e+04	2.757122781665201749e+00	2.770032167434692383e+00
2.138200000000000000e+04	2.756915978230633613e+00	2.734211921691894531e+00
2.141600000000000000e+04	2.756709767871156291e+00	2.731890439987182617e+00
2.145000000000000000e+04	2.756504149719443131e+00	2.694697618484497070e+00
2.148400000000000000e+04	2.756299122915697453e+00	2.783843278884887695e+00
2.151800000000000000e+04	2.756094686607553967e+00	2.735457897186279297e+00
2.155200000000000000e+04	2.755890839949986848e+00	2.714355945587158203e+00
2.158600000000000000e+04	2.755687582105220024e+00	2.770067214965820312e+00
2.162000000000000000e+04	2.755484912242633921e+00	2.737828016281127930e+00
2.165400000000000000e+04	2.755282829538673539e+00	2.668663263320922852e+00
2.168700000000000000e+04	2.755087251178886198e+00	2.740318059921264648e+00
2.172100000000000000e+04	2.754886323139283277e+00	2.760289669036865234e+00
2.175500000000000000e+04	2.754685979852660616e+00	2.708499193191528320e+00
2.178900000000000000e+04	2.754486220522637030e+00	2.759745836257934570e+00
2.182300000000000000e+04	2.754287044359454484e+00	2.721054792404174805e+00
2.185700000000000000e+04	2.754088450579893710e+00	2.733916044235229492e+00
2.189100000000000000e+04	2.753890438407186725e+00	2.738852500915527344e+00
2.192500000000000000e+04	2.753693007070927568e+00	2.711385488510131836e+00
2.195900000000000000e+04	2.753496155806992363e+00	2.666172981262207031e+00
2.199300000000000000e+04	2.753299883857451835e+00	2.685096740722656250e+00
2.202700000000000000e+04	2.753104190470487378e+00	2.755478382110595703e+00
2.206100000000000000e+04	2.752909074900307562e+00	2.753437280654907227e+00
2.209500000000000000e+04	2.752714536407067314e+00	2.772073745727539062e+00
2.212900000000000000e+04	2.752520574256781316e+00	2.655096530914306641e+00
2.216300000000000000e+04	2.752327187721247626e+00	2.706572294235229492e+00
2.219700000000000000e+04	2.752134376077961075e+00	2.756617784500122070e+00
2.223100000000000000e+04	2.751942138610037336e+00	2.671736240386962891e+00
2.226400000000000000e+04	2.751756103604088732e+00	2.735336780548095703e+00
2.229800000000000000e+04	2.751564995522505441e+00	2.789310693740844727e+00
2.233200000000000000e+04	2.751374459519067894e+00	2.817544937133789062e+00
2.236600000000000000e+04	2.751184494898416322e+00	2.718129396438598633e+00
2.240000000000000000e+04	2.750995100970414331e+00	2.806262731552124023e+00
2.243400000000000000e+04	2.750806277050074744e+00	2.655511856079101562e+00
2.246800000000000000e+04	2.750618022457480549e+00	2.739913702011108398e+00
2.250300000000000000e+04	2.750424824944636804e+00	2.737482309341430664e+00
2.253700000000000000e+04	2.750237723682972035e+00	2.755851745605468750e+00
2.257100000000000000e+04	2.750051189719478373e+00	2.731563806533813477e+00
2.260500000000000000e+04	2.749865222393903519e+00	2.728348493576049805e+00
2.263900000000000000e+04	2.749679821050688311e+00	2.700872659683227539e+00
2.267300000000000000e+04	2.749494985038888561e+00	2.739765882492065430e+00
2.270700000000000000e+04	2.749310713712106669e+00	2.719438791275024414e+00
2.274100000000000000e+04	2.749127006428415232e+00	2.742992401123046875e+00
2.277500000000000000e+04	2.748943862550285111e+00	2.801426887512207031e+00
2.280800000000000000e+04	2.748766643450295089e+00	2.802060127258300781e+00
2.284200000000000000e+04	2.748584607963246551e+00	2.730723142623901367e+00
2.287600000000000000e+04	2.748403134013164273e+00	2.820129156112670898e+00
2.291000000000000000e+04	2.748222220979278596e+00	2.812465667724609375e+00
2.294400000000000000e+04	2.748041868244864627e+00	2.691042184829711914e+00
2.297800000000000000e+04	2.747862075197172071e+00	2.770241975784301758e+00
2.301200000000000000e+04	2.747682841227356842e+00	2.704849720001220703e+00
2.304600000000000000e+04	2.747504165730412229e+00	2.705900669097900391e+00
2.308000000000000000e+04	2.747326048105099172e+00	2.783377647399902344e+00
2.311400000000000000e+04	2.747148487753879653e+00	2.697417974472045898e+00
2.314800000000000000e+04	2.746971484082848303e+00	2.669872283935546875e+00
2.318200000000000000e+04	2.746795036501664455e+00	2.689512968063354492e+00
2.321600000000000000e+04	2.746619144423486869e+00	2.710984945297241211e+00
2.325000000000000000e+04	2.746443807264907999e+00	2.704246997833251953e+00
2.328400000000000000e+04	2.746269024445883833e+00	2.714101076126098633e+00
2.331800000000000000e+04	2.746094795389674825e+00	2.738668441772460938e+00
2.335100000000000000e+04	2.745926219745994157e+00	2.702822446823120117e+00
2.338500000000000000e+04	2.745753080252681055e+00	2.733674287796020508e+00
2.341900000000000000e+04	2.745580492827756292e+00	2.756276369094848633e+00
2.345300000000000000e+04	2.745408456906945904e+00	2.673070192337036133e+00
2.348700000000000000e+04	2.745236971928959324e+00	2.808785200119018555e+00
2.352100000000000000e+04	2.745066037335423648e+00	2.741108894348144531e+00
2.355500000000000000e+04	2.744895652570821465e+00	2.707607746124267578e+00
2.358900000000000000e+04	2.744725817082428687e+00	2.687765836715698242e+00
2.362300000000000000e+04	2.744556530320252374e+00	2.720997571945190430e+00
2.365700000000000000e+04	2.744387791736969451e+00	2.754571199417114258e+00
2.369100000000000000e+04	2.744219600787865865e+00	2.674796581268310547e+00
2.372500000000000000e+04	2.744051956930774416e+00	2.665501832962036133e+00
2.375900000000000000e+04	2.743884859626016581e+00	2.689608812332153320e+00
2.379300000000000000e+04	2.743718308336339007e+00	2.749254703521728516e+00
2.382700000000000000e+04	2.743552302526858000e+00	2.756080865859985352e+00
2.386100000000000000e+04	2.743386841664997799e+00	2.634886503219604492e+00
2.389500000000000000e+04	2.743221925220430180e+00	2.815821170806884766e+00
2.392800000000000000e+04	2.743062379393756967e+00	2.682655572891235352e+00
2.396200000000000000e+04	2.742898534227719676e+00	2.655508279800415039e+00
2.399600000000000000e+04	2.742735231916288097e+00	2.709417104721069336e+00
2.403000000000000000e+04	2.742572471937491763e+00	2.792892456054687500e+00
2.406400000000000000e+04	2.742410253771322193e+00	2.779769659042358398e+00
2.409800000000000000e+04	2.742248576899675605e+00	2.690325260162353516e+00
2.413200000000000000e+04	2.742087440806296517e+00	2.753666400909423828e+00
2.416600000000000000e+04	2.741926844976722677e+00	2.635736227035522461e+00
2.420000000000000000e+04	2.741766788898227336e+00	2.700764894485473633e+00
2.423400000000000000e+04	2.741607272059764622e+00	2.690899372100830078e+00
2.426800000000000000e+04	2.741448293951915360e+00	2.731848478317260742e+00
2.430200000000000000e+04	2.741289854066832454e+00	2.644890069961547852e+00
2.433600000000000000e+04	2.741131951898184482e+00	2.711501359939575195e+00
2.437000000000000000e+04	2.740974586941102409e+00	2.686815977096557617e+00
2.440400000000000000e+04	2.740817758692128958e+00	2.753890275955200195e+00
2.443800000000000000e+04	2.740661466649159994e+00	2.728752136230468750e+00
2.447100000000000000e+04	2.740510283738528230e+00	2.652008056640625000e+00
2.450500000000000000e+04	2.740355046872193778e+00	2.648838043212890625e+00
2.453900000000000000e+04	2.740200344727800719e+00	2.695656061172485352e+00
2.457300000000000000e+04	2.740046176808109912e+00	2.681383848190307617e+00
2.460700000000000000e+04	2.739892542616976456e+00	2.647925615310668945e+00
2.464100000000000000e+04	2.739739441659299501e+00	2.720550298690795898e+00
2.467500000000000000e+04	2.739586873440971626e+00	2.728254556655883789e+00
2.470900000000000000e+04	2.739434837468826878e+00	2.727791786193847656e+00
2.474300000000000000e+04	2.739283333250592811e+00	2.743645191192626953e+00
2.477700000000000000e+04	2.739132360294836754e+00	2.708001375198364258e+00
2.481100000000000000e+04	2.738981918110918734e+00	2.700206756591796875e+00
2.484500000000000000e+04	2.738832006208940850e+00	2.711270332336425781e+00
2.487900000000000000e+04	2.738682624099699758e+00	2.742973804473876953e+00
2.491300000000000000e+04	2.738533771294635599e+00	2.731408596038818359e+00
2.494700000000000000e+04	2.738385447305785370e+00	2.687253713607788086e+00
2.498100000000000000e+04	2.738237651645732740e+00	2.740401744842529297e+00
2.501400000000000000e+04	2.738094707704466835e+00	2.685433626174926758e+00
2.504800000000000000e+04	2.737947951738203045e+00	2.764296054840087891e+00
2.508200000000000000e+04	2.737801722655593295e+00	2.716691970825195312e+00
2.511600000000000000e+04	2.737656019970928334e+00	2.749101877212524414e+00
2.515000000000000000e+04	2.737510843198813326e+00	2.650754213333129883e+00
2.518400000000000000e+04	2.737366191854119890e+00	2.721623659133911133e+00
2.521800000000000000e+04	2.737222065451941688e+00	2.731022834777832031e+00
2.525200000000000000e+04	2.737078463507547355e+00	2.693106412887573242e+00
2.528600000000000000e+04	2.736935385536335641e+00	2.715396165847778320e+00
2.532000000000000000e+04	2.736792831053792341e+00	2.712888479232788086e+00
2.535400000000000000e+04	2.736650799575441884e+00	2.674891948699951172e+00
2.538800000000000000e+04	2.736509290616806922e+00	2.592718601226806641e+00
2.542200000000000000e+04	2.736368303693362147e+00	2.724859952926635742e+00
2.545600000000000000e+04	2.736227838320489436e+00	2.703274965286254883e+00
2.549000000000000000e+04	2.736087894013438326e+00	2.712660551071166992e+00
2.552400000000000000e+04	2.735948470287280276e+00	2.703033208847045898e+00
2.555800000000000000e+04	2.735809566656865588e+00	2.687984704971313477e+00
2.559100000000000000e+04	2.735675245342990003e+00	2.711266040802001953e+00
2.562500000000000000e+04	2.735537365186087477e+00	2.600789070129394531e+00
2.565900000000000000e+04	2.735400003682039838e+00	2.720890522003173828e+00
2.569300000000000000e+04	2.735263160344407307e+00	2.587195873260498047e+00
2.572700000000000000e+04	2.735126834686325115e+00	2.690251588821411133e+00
2.576100000000000000e+04	2.734991026220457311e+00	2.627949237823486328e+00
2.579500000000000000e+04	2.734855734458962129e+00	2.708043336868286133e+00
2.582900000000000000e+04	2.734720958913446687e+00	2.628305435180664062e+00
2.586300000000000000e+04	2.734586699094930573e+00	2.684876680374145508e+00
2.589700000000000000e+04	2.734452954513806322e+00	2.718836784362792969e+00
2.593100000000000000e+04	2.734319724679797226e+00	2.695958137512207031e+00
2.596500000000000000e+04	2.734187009101922250e+00	2.684960603713989258e+00
2.599900000000000000e+04	2.734054807288456512e+00	2.693611383438110352e+00
2.603300000000000000e+04	2.733923118746891312e+00	2.686440467834472656e+00
2.606700000000000000e+04	2.733791942983900380e+00	2.687859773635864258e+00
2.610100000000000000e+04	2.733661279505298136e+00	2.667445421218872070e+00
2.613400000000000000e+04	2.733534948506564533e+00	2.660260200500488281e+00
2.616800000000000000e+04	2.733405293079622655e+00	2.721460103988647461e+00
2.620200000000000000e+04	2.733276148463635646e+00	2.663992166519165039e+00
2.623600000000000000e+04	2.733147514160652936e+00	2.655855417251586914e+00
2.627000000000000000e+04	2.733019389671686561e+00	2.660386323928833008e+00
2.630400000000000000e+04	2.732891774496675641e+00	2.680304765701293945e+00
